listing_id,area_sqm,building_age_years,metro_m,center_km,bedrooms,floor,amenities_1km,renovation_score,has_elevator,sunlight_hours,monthly_rent
B0007106,55.0176,6,2655.4587,12.9497,2,2,7,3,0,6.7082,2723.6382
B0002718,79.9327,28,2321.8653,13.6922,2,17,6,2,0,6.6042,2644.7209
B0013914,47.2861,31,1997.0196,8.191,2,20,11,3,1,5.2517,2200.3505
B0002532,117.7892,19,2408.6675,15.5939,3,28,9,1,1,5.1784,4080.369
B0013302,86.3325,8,3758.5123,16.0859,2,11,2,3,1,4.9132,3014.1274
B0001462,154.889,20,1424.3909,15.4049,5,14,10,2,1,7.2136,4859.1943
B0001962,82.1826,29,3707.2781,21.5718,2,26,3,4,1,6.2188,2742.3938
B0017855,93.5945,32,500.6793,6.8638,3,5,14,4,0,5.4002,3920.6952
B0018731,127.6444,32,1623.211,13.0308,4,23,10,2,1,6.4507,4179.0649
B0012886,110.6033,9,2308.2394,22.1264,2,9,3,3,0,7.1997,3326.9436
B0009960,81.0325,21,3254.7754,24.1625,2,16,4,3,1,4.9876,2784.5653
B0015794,108.3495,32,120.0,3.8358,4,5,14,3,0,5.1164,4423.1076
B0003704,104.8571,7,2716.5367,16.9886,4,3,3,3,0,5.271,3649.3509
B0015573,110.906,31,1236.5868,9.9833,3,18,10,1,1,6.5817,3648.196
B0002310,107.897,19,2254.7897,21.5936,2,26,3,2,1,8.2166,3615.4928
B0006060,140.612,32,3642.7791,23.777,5,9,5,1,0,6.0479,3315.7864
B0019388,64.3865,11,1641.6376,14.0077,2,9,5,3,1,3.8943,2489.4444
B0010532,52.2086,14,1128.2352,7.7854,1,3,11,4,0,4.4868,2840.0519
B0001903,99.4135,12,1940.2046,18.0742,3,5,4,4,0,5.7966,3398.397
B0018838,98.8548,4,2787.6879,19.963,3,6,7,5,0,4.7088,3521.5936
B0018235,85.3555,17,2241.6172,19.2202,2,8,6,3,1,7.7949,2899.0969
B0021874,134.8713,29,310.6011,3.3804,5,10,14,2,0,6.7344,4815.2686
B0018130,112.9051,7,4418.4971,21.8403,4,2,1,3,1,5.9182,3672.4763
B0002923,108.5918,6,2929.3582,13.3915,4,2,9,4,0,6.3561,4105.2259
B0007322,152.6007,30,345.4817,17.9064,5,24,5,1,1,6.196,4713.839
B0016927,154.2005,2,1730.4259,5.2745,4,13,9,4,1,7.6962,5082.4702
B0016725,120.8174,12,3926.5816,20.3131,5,11,8,5,0,3.9586,3734.8326
B0007555,52.5135,4,2438.9262,21.377,2,24,4,3,1,5.7602,2498.1815
B0009480,150.3129,23,236.3522,13.5659,4,15,15,2,0,6.5888,5090.2688
B0017008,72.4545,15,4479.5455,23.2605,2,8,1,4,1,5.3873,2630.7726
B0003049,123.7449,10,2431.0117,22.1916,4,7,6,2,0,5.5544,3712.0097
B0009168,93.5498,5,2081.5773,15.2479,3,1,6,4,0,7.0276,3509.0209
B0016934,83.7949,12,120.0,16.8158,2,17,5,2,1,8.0839,3736.6673
B0016103,85.5482,30,782.8231,6.5022,2,20,11,2,1,5.1905,3705.6407
B0003623,37.6482,24,120.0,5.586,1,17,15,2,1,4.3782,2237.044
B0009234,38.0408,25,1367.0693,12.9213,1,19,11,3,1,6.294,2217.1406
B0018337,125.4275,15,2489.8001,22.0958,3,24,1,3,1,5.4117,3978.5744
B0004598,66.2583,14,2717.7198,16.399,2,28,8,4,1,5.2731,3077.3853
B0014252,55.9168,13,2735.4931,15.7271,2,17,10,3,1,5.6448,2665.5503
B0020916,66.4672,5,1188.8082,12.6519,2,25,10,3,1,7.144,3606.5265
B0012051,44.8947,24,1005.2283,15.9419,2,21,3,1,1,5.0609,1994.3438
B0006548,73.3279,1,1965.826,7.6756,2,21,11,3,1,5.9352,3725.169
B0010870,106.3631,30,3652.0084,22.2629,2,4,3,2,0,5.7508,2554.1353
B0001922,106.6718,28,120.0,6.6455,3,4,13,3,0,4.7102,4243.8692
B0008171,101.2375,27,3132.1876,10.831,2,4,6,2,0,6.3013,2997.0977
B0001501,93.4177,28,2408.9929,18.4941,2,9,4,3,0,5.7859,3053.7642
B0011392,80.5373,5,2622.7593,17.4716,3,14,7,3,1,5.5079,3221.889
B0010140,53.3765,23,3032.33,24.7427,2,26,8,3,1,6.696,2427.5942
B0004412,154.9844,19,1082.8091,12.2316,5,6,12,3,0,5.9026,4832.2102
B0010945,91.1538,32,3471.2545,17.4891,4,14,8,2,0,6.9676,2814.8782
B0015915,83.952,13,2516.0263,19.1788,2,6,0,1,0,3.1362,2559.545
B0005851,85.633,3,4273.2647,22.4047,3,6,0,3,0,5.2619,3214.6621
B0020589,91.6438,26,651.5147,5.9822,2,22,9,1,1,6.4829,3574.8137
B0011426,37.4463,22,540.0104,12.4004,2,5,8,3,1,4.5979,2056.8308
B0005053,126.3404,29,1327.7052,2.2048,4,26,14,3,1,5.8781,4498.4558
B0011806,103.1895,25,3293.3686,22.3999,3,13,6,3,1,4.8317,3283.1886
B0013918,93.6923,19,2569.6167,22.5214,2,12,3,2,0,4.0828,2723.7274
B0001174,146.0455,5,825.3053,14.0482,3,5,6,2,1,6.0887,4719.0572
B0000165,98.4026,1,559.5046,5.3346,3,14,9,3,0,6.9848,4452.6227
B0006515,138.6822,27,120.0,1.9855,5,22,15,4,1,5.795,5627.6743
B0002239,48.7168,30,2824.667,12.5066,1,2,8,1,0,4.0231,1514.9606
B0015830,126.002,28,2383.1234,24.6788,3,5,3,2,0,5.6114,3250.185
B0015208,57.6193,13,2987.0361,15.8151,2,27,9,2,1,6.7921,2870.6138
B0017060,60.2879,11,2507.9884,17.8792,2,18,6,3,1,5.3413,2597.3931
B0005450,80.6986,12,3335.2841,19.8393,3,16,6,3,1,4.927,2942.4731
B0021940,100.5101,15,1734.1826,7.7195,3,25,10,3,1,5.944,4068.3457
B0022129,126.0565,11,120.0,9.3937,4,11,8,3,1,6.2866,5014.9739
B0000634,149.478,12,4141.3576,10.0572,4,25,4,2,1,5.2421,4668.7736
B0008717,86.7833,22,1766.5656,3.989,2,8,12,2,0,7.4785,3471.3734
B0006359,126.7638,4,1763.1922,11.1245,5,18,9,3,1,4.5757,4303.6939
B0004196,42.7123,25,1054.3453,22.2202,1,5,3,2,0,4.5136,1261.1569
B0018113,96.8016,31,3623.6743,20.4345,3,19,3,2,0,3.3065,2470.9494
B0006587,39.0701,28,3116.584,20.1758,1,19,7,1,1,4.287,1212.6957
B0002094,66.1143,5,4101.3291,22.9996,2,24,4,2,1,4.1011,2635.6808
B0005405,107.2102,10,3784.0473,24.869,4,2,1,3,1,5.5658,3300.9805
B0010743,147.0538,0,1508.5715,16.0005,5,12,9,3,1,3.7986,4872.679
B0014015,48.5212,20,120.0,5.9404,2,1,12,3,0,5.1467,2804.0712
B0016634,114.752,30,4144.6376,20.8333,2,19,7,1,1,8.2831,3198.2476
B0018382,50.6455,11,882.9985,3.9561,1,21,10,2,1,4.4381,2926.6901
B0020703,73.3631,2,2040.2486,15.9679,1,28,8,4,1,4.8662,3318.7429
B0001981,63.7143,27,987.6963,21.1891,2,17,7,2,1,3.0139,2113.9167
B0019670,123.5476,32,120.0,4.6837,4,1,10,3,0,5.0008,4628.0049
B0018272,136.736,24,3572.0667,24.3256,4,18,4,1,1,4.828,3765.0851
B0014400,147.2098,1,120.0,1.8092,5,21,13,3,1,5.4844,5967.4574
B0010660,57.0041,7,2851.1499,23.4236,2,16,6,3,1,6.1403,2323.1506
B0014229,118.8191,28,1190.897,4.2202,4,7,13,1,0,6.2311,4068.8621
B0000884,94.2843,7,2465.1219,2.5867,2,19,12,3,1,5.2219,3898.8528
B0020121,126.4887,20,3922.3334,22.1742,4,7,2,3,1,5.5288,3501.3745
B0013195,147.7039,25,2258.504,3.9654,4,22,15,3,1,5.6838,4819.9276
B0007499,66.0365,14,3882.6154,23.0691,2,27,3,3,1,4.6067,2707.7409
B0020364,62.0356,1,120.0,1.7419,3,26,12,4,1,2.9175,3907.0063
B0000644,117.052,10,3190.4556,21.2482,4,21,9,3,1,4.6653,4199.0888
B0017540,81.2881,13,2414.0646,10.2537,2,13,13,4,0,3.5209,3315.8987
B0001714,90.544,14,2274.1746,16.3287,3,20,10,4,1,4.0538,3482.7654
B0009322,140.5126,12,2667.5603,12.2996,4,16,2,2,1,5.2999,4341.6186
B0008284,114.0855,7,556.8768,2.1615,4,21,11,4,1,7.1886,4770.8914
B0002812,102.2138,2,2561.0397,17.1496,4,1,5,3,0,6.2115,3529.488
B0001605,81.869,26,3765.328,23.1497,3,6,1,2,0,5.576,2268.7124
B0004565,46.4328,26,2881.389,8.066,2,8,12,2,1,4.7282,2076.1825
B0012457,67.8689,22,4158.9598,21.6356,2,7,5,2,0,5.2972,2467.6101
B0000811,60.6725,23,120.0,2.3028,2,20,12,3,1,3.4783,3362.6422
B0020842,74.6516,18,2513.6205,12.4508,2,4,5,4,1,5.7565,2833.6408
B0018533,141.5461,15,1621.4427,4.5004,4,18,7,3,1,7.0293,4645.8121
B0000916,147.9161,1,4153.8218,12.6251,5,18,7,3,1,6.3118,4855.3553
B0006319,49.5041,8,1158.2757,6.399,1,17,9,3,1,4.9193,2809.7525
B0004686,39.8653,8,337.3694,19.4561,1,15,5,3,1,3.8299,2265.9097
B0010910,94.4562,8,577.3532,10.153,3,27,10,3,1,4.4705,4415.4969
B0008695,54.5417,0,2196.5251,9.3696,1,22,10,3,1,7.4574,3050.0383
B0011496,109.2253,8,4460.9179,24.4069,3,1,8,4,0,7.7682,3638.5309
B0021605,110.8394,25,2611.9497,20.0084,4,28,4,4,1,7.4644,3440.1673
B0014963,59.376,11,1459.4774,18.3634,2,10,7,3,1,5.8455,2600.4205
B0013158,118.6112,5,2436.4993,12.8334,3,5,7,4,1,7.9712,3912.5821
B0004159,96.6597,30,1400.9391,3.7063,2,4,13,1,0,4.9608,3493.612
B0013152,35.8727,8,1804.8283,18.0868,1,17,3,3,0,2.4,1435.034
B0002579,63.4852,31,970.0362,1.5105,2,7,16,2,0,4.764,2869.4769
B0013117,55.2264,8,332.8289,7.5245,2,3,11,4,1,5.9252,3422.2788
B0017131,89.3571,25,120.0,18.0787,2,18,11,3,1,4.5169,3814.5304
B0011330,65.0951,29,2039.1004,18.464,3,12,4,2,0,3.8816,1803.0105
B0010147,53.8926,21,1698.6227,20.8944,2,22,4,3,1,5.0855,2341.8314
B0022415,65.3837,20,1411.3147,8.8935,3,19,7,4,0,6.3827,2871.9645
B0013558,94.1553,21,120.0,3.127,3,9,9,3,0,6.5874,4325.6313
B0015057,53.6958,17,1966.8937,14.9156,1,7,8,4,0,5.3966,2271.2394
B0022378,81.1288,28,2540.2454,9.8272,3,20,10,4,1,5.3527,3464.7582
B0001393,51.0804,7,1619.5006,4.5267,1,24,11,3,1,4.8931,3104.6705
B0020427,117.808,31,1275.6974,10.5429,4,6,8,2,0,3.9736,3651.7115
B0007478,77.5933,7,120.0,2.7263,2,13,16,5,1,5.7686,4142.5753
B0014886,45.85,27,1903.9824,12.7192,1,11,8,2,0,5.8198,1829.8806
B0014024,132.9105,17,1909.0398,14.6715,3,23,10,2,1,6.726,4397.7421
B0007328,91.5762,5,2573.296,14.191,3,16,10,4,1,6.6698,4037.1796
B0007274,137.3494,8,3692.7286,18.4495,5,5,2,4,1,5.6815,4275.1224
B0005896,86.9962,21,257.2271,2.8672,3,8,11,4,0,5.0266,4095.5815
B0015076,70.84,15,1895.2135,19.1301,2,12,2,3,0,5.4142,2536.0101
B0006660,57.5755,30,1708.925,6.8894,2,6,9,4,0,5.4017,2412.5304
B0005454,87.8764,21,3554.4339,10.8139,2,3,8,3,0,4.7909,3057.9766
B0003314,154.2153,29,2200.961,17.0522,5,28,8,1,1,5.1106,4347.2682
B0002752,95.3282,29,654.0763,7.1786,2,20,13,3,1,6.4189,4185.5368
B0002968,134.6175,32,958.1892,2.772,4,18,10,2,1,6.0371,4520.9373
B0004302,148.8781,26,3037.1866,16.7127,4,2,6,2,0,5.1857,4003.2241
B0022457,108.9569,6,2399.0292,16.0499,3,3,7,3,0,7.4791,3879.014
B0016428,95.3877,27,2197.6438,24.9549,3,16,7,2,0,4.6627,2767.4771
B0001398,146.2108,32,3188.9344,21.7969,5,7,2,1,0,5.2386,3538.0419
B0014737,98.3207,23,2128.3325,22.0019,3,27,5,4,1,5.2264,3322.5409
B0019053,55.9211,11,1222.7243,7.8433,2,4,9,1,0,7.6388,2950.2359
B0013401,47.839,26,1134.2454,9.2495,2,6,9,3,0,3.0936,1965.9277
B0010883,132.3075,27,2659.1998,19.7221,4,18,5,2,1,5.6764,3426.4678
B0006756,53.1574,10,938.7993,16.1972,1,25,7,3,1,4.1125,2551.2551
B0015764,124.5567,24,3322.0519,13.4439,3,19,6,4,1,6.884,3901.8277
B0002343,38.7532,0,1536.5013,23.4455,1,17,6,3,1,5.617,1923.2749
B0012075,110.6294,11,2355.0183,11.092,3,14,9,2,1,5.7245,4112.7058
B0014123,65.1549,31,120.0,2.5389,2,7,11,2,0,3.6172,2976.8663
B0021998,79.0258,29,1990.8272,10.3772,3,12,5,2,1,4.2797,2733.4996
B0011787,64.6138,26,591.3521,11.4523,3,23,8,1,1,6.0683,2926.0419
B0016994,135.0243,27,990.9295,12.9509,4,2,4,2,0,5.4307,4064.0197
B0020654,58.277,15,4327.7262,19.9021,2,23,4,3,1,4.3798,2568.7987
B0009436,70.299,8,3678.7479,22.6353,2,4,2,3,0,4.4799,2420.8103
B0006432,154.9734,27,2241.0286,8.2671,5,26,8,2,1,6.4433,4667.0893
B0018339,50.1667,21,2433.3858,5.3608,2,24,8,4,1,5.0416,2778.8997
B0014502,136.806,12,2137.0635,15.8271,3,11,8,4,1,4.946,4477.0892
B0007716,76.6283,11,778.8286,6.1797,2,7,12,4,0,5.2602,3521.5604
B0009744,135.4668,28,3642.9072,16.6357,4,9,5,3,1,5.0357,3814.8921
B0014431,141.1023,26,1128.3856,17.2861,5,13,5,3,0,7.8647,4160.5469
B0003064,142.0185,29,3291.953,23.8417,4,11,3,2,1,5.1895,3347.7549
B0021164,145.6702,22,1877.9547,8.6465,4,27,11,1,1,3.9765,4412.3446
B0017194,114.1384,4,2766.3584,12.6637,3,5,2,4,0,7.1265,3976.514
B0003101,124.3366,12,3107.6419,14.6737,4,6,10,4,0,5.0794,4074.0349
B0020142,50.7132,13,2223.6244,8.9417,2,21,10,3,1,4.8893,2667.9899
B0005676,67.4392,32,1279.4129,13.9525,1,23,9,1,1,5.0936,2544.9265
B0015314,148.711,1,770.0536,15.5711,5,8,9,3,1,5.9321,5100.5985
B0022257,124.2693,13,2166.3271,22.0384,3,11,5,3,1,5.7334,3845.7106
B0000149,108.3499,24,1516.1763,8.1639,4,8,11,3,1,7.1219,4044.4504
B0011746,51.1081,30,1600.2885,1.8761,2,17,15,3,1,7.0824,2520.6064
B0012948,102.9134,1,2385.8924,13.8045,2,15,9,4,1,6.3073,4245.8057
B0004102,136.4135,18,120.0,11.2304,4,7,11,3,0,8.2976,5043.3082
B0009402,145.8297,15,120.0,3.1018,4,1,14,2,0,4.5553,5203.3587
B0012743,57.5914,20,922.1289,4.5025,2,22,10,3,1,4.912,3021.3895
B0015650,111.5488,12,3050.8782,14.4282,4,23,8,4,1,5.579,3901.6786
B0021379,67.8585,26,120.0,11.5855,2,4,9,1,0,4.4981,2837.3161
B0009694,67.8567,21,2405.0779,19.3727,2,18,8,4,1,4.2407,2837.9276
B0012737,49.333,5,1931.402,11.769,1,13,7,3,1,5.5827,2566.6048
B0001164,123.6054,18,134.9042,5.2365,4,16,14,2,1,6.91,5101.5188
B0012861,138.7647,17,3698.776,22.5942,4,8,0,3,0,5.846,3752.9869
B0011804,137.6982,7,3401.3689,23.8392,4,4,4,3,0,5.2657,3836.1576
B0010768,70.725,15,2702.8481,20.2115,2,14,6,3,0,3.8762,2597.5441
B0005328,120.2612,27,1893.3416,5.4738,3,21,14,2,1,6.2827,4078.5568
B0001155,44.9386,14,1452.2074,16.1775,2,2,9,1,1,5.373,2015.9802
B0021523,80.6907,0,1412.5084,9.5514,3,22,7,4,1,3.9515,3635.3548
B0021040,67.7914,30,2174.1516,3.9201,2,19,9,2,1,6.0594,2981.8157
B0002910,71.5684,24,2469.9003,18.5076,2,23,4,3,1,4.6085,2866.4436
B0002298,93.3676,4,1815.5887,13.5281,3,4,8,2,0,4.1864,3547.071
B0009319,145.8025,2,733.9354,2.5041,4,6,16,4,1,7.4969,5509.358
B0009348,93.2404,27,2078.3161,8.0646,2,26,11,3,1,6.5868,3801.1685
B0012275,76.9695,19,3269.0915,23.4641,2,27,5,4,1,4.3791,2898.8255
B0021951,124.5445,27,3504.0952,19.4816,4,6,7,4,0,5.5403,3655.8272
B0006374,54.6382,16,2278.593,18.1478,1,19,3,3,1,4.4279,2303.9709
B0002888,42.7318,13,1213.1275,9.0045,1,4,8,3,0,5.9202,2180.9451
B0011254,44.1051,24,120.0,3.5693,1,21,12,3,1,4.5762,2759.8681
B0003066,137.6501,1,2500.7132,19.2237,5,3,4,4,1,5.5195,4441.9511
B0016995,141.2608,12,827.6479,3.1846,4,22,11,4,1,7.5095,5553.4265
B0014076,41.6022,30,1027.4146,7.3051,1,3,10,1,0,6.8396,1809.0591
B0018297,41.1689,2,4125.0613,22.6723,1,21,4,3,1,5.3621,2155.9689
B0017097,143.4595,8,3078.0765,9.5718,4,25,12,4,1,6.712,5057.8081
B0017986,124.8716,17,120.0,3.1034,4,28,12,3,1,7.673,5306.5241
B0003485,60.5418,6,756.8525,3.5044,2,6,14,4,1,5.5964,3528.6636
B0020596,117.7514,27,3161.248,17.9667,5,17,3,3,1,6.2708,3473.1989
B0012472,44.2975,15,3229.3849,22.4475,2,13,5,3,1,4.9398,1876.6505
B0009743,63.7761,10,888.0842,7.0189,2,14,11,2,1,5.3841,3304.9774
B0000689,65.3325,23,1591.7012,10.929,2,15,7,3,1,4.8653,2741.4491
B0012308,154.1544,30,3546.7513,22.251,5,8,3,3,1,5.7735,3833.5348
B0005431,41.0018,7,1044.101,16.4275,2,13,7,2,1,6.4592,2164.9032
B0020399,56.7278,12,1104.8276,6.9089,1,19,12,2,1,4.9097,3038.4136
B0003606,149.2864,10,337.5102,10.1212,5,18,6,3,1,7.2769,5587.6387
B0016451,47.2408,15,2650.8074,13.8998,1,2,9,1,0,5.395,1933.3205
B0000940,138.1911,0,3450.0973,22.8311,4,27,3,4,1,6.9638,4254.2511
B0017723,81.0295,7,1793.8345,16.0098,3,22,7,3,1,4.8705,3597.5754
B0004046,113.9631,7,120.0,7.6518,3,1,14,3,0,5.1279,4760.4045
B0011952,83.2795,11,2446.6831,15.1478,3,28,5,3,1,5.0623,3439.0205
B0020626,35.7898,12,2486.9452,19.5343,1,21,8,3,1,4.0679,2005.585
B0005453,79.9402,5,2602.0122,22.3283,2,9,9,4,1,6.4836,3328.7191
B0013032,136.6815,6,523.1967,5.0331,4,6,12,3,1,6.4467,5253.403
B0003612,35.5793,23,2058.7504,18.3071,1,5,12,1,0,4.8707,1573.9978
B0006279,127.1977,27,2659.9241,22.2533,3,1,5,2,1,6.4403,3367.0324
B0013501,115.3138,0,120.0,4.4643,4,27,11,5,1,6.4842,5545.3228
B0017365,137.7102,1,120.0,6.4128,4,13,8,3,1,7.6083,5361.7445
B0004037,99.5882,2,369.6705,4.3779,3,18,10,2,1,3.4811,4516.8021
B0002838,47.0918,8,2630.4829,18.8981,1,16,9,3,1,3.4272,2148.8008
B0014027,40.4067,25,3072.4466,24.6255,1,3,2,2,0,4.1976,1038.8703
B0020738,36.8118,23,3389.4832,22.3677,1,24,0,2,1,4.1977,1506.1678
B0000907,67.7394,11,1256.7043,6.0191,3,17,16,5,1,6.0097,3569.7272
B0007537,97.1124,25,3052.9536,14.4491,2,28,4,1,1,4.6675,3305.2938
B0003102,143.0889,6,2320.752,18.6853,4,10,7,4,1,8.2433,4609.6707
B0006540,39.0478,3,2069.3811,10.6202,2,26,8,2,1,4.3874,2439.6088
B0011490,48.18,17,2774.99,21.9859,1,5,5,3,0,4.183,1736.0453
B0018693,143.3737,28,1708.4652,7.1316,5,5,10,3,1,5.7079,4431.5617
B0011162,75.601,20,1346.6163,14.5027,2,1,7,4,0,3.934,2948.6694
B0017621,82.392,32,2124.1137,6.1855,2,9,12,2,0,6.4257,3021.7207
B0004313,52.8369,32,1374.5389,9.4885,1,25,7,2,1,4.0493,2276.5771
B0012760,46.5511,26,2645.7661,9.2397,1,12,9,1,1,5.9871,2078.7937
B0014625,89.799,16,2023.5987,14.0291,2,15,8,2,1,5.5635,3515.1738
B0002288,119.153,12,1842.1074,14.9034,4,17,7,5,1,6.2841,4412.4464
B0012608,46.4244,23,2004.0442,5.9693,2,22,8,1,1,4.172,2077.4466
B0016954,134.4448,25,366.6435,12.9387,4,10,7,2,1,5.3272,4242.2007
B0001460,96.0714,29,1174.8164,9.819,2,15,13,1,0,6.2864,3391.1053
B0014896,57.6794,18,1320.0797,15.1715,1,13,6,2,1,7.7201,2325.5047
B0015497,46.2688,13,1114.94,6.778,1,11,12,5,1,5.0743,2749.6868
B0020401,61.9813,30,2149.5932,15.6884,1,6,4,1,0,5.7152,1825.2278
B0000230,37.4273,18,2804.6147,21.4179,2,18,5,2,1,6.3392,1416.6225
B0000315,108.4161,19,234.9311,3.3822,4,22,12,3,1,6.3154,5035.4981
B0017227,100.121,5,1338.2473,7.8008,3,9,15,3,1,5.0976,4449.819
B0013484,115.6641,21,1452.6839,10.5673,4,6,8,2,1,6.8582,4079.9649
B0013990,110.7617,28,2662.5326,10.1988,4,2,9,3,0,4.444,3488.5439
B0005960,69.7955,21,2157.8978,24.8766,2,16,7,1,1,4.5141,2285.3617
B0003352,57.0999,7,3233.0667,21.5101,3,2,5,1,0,5.8086,2258.4298
B0020700,57.2712,31,1575.7445,9.6601,2,11,11,4,1,5.4244,2765.1078
B0021882,131.4149,16,3340.3222,24.9416,4,23,3,3,1,5.1802,3973.8118
B0021661,131.2681,7,3209.6896,18.4796,4,6,4,3,0,5.697,3910.109
B0005764,110.7599,2,2585.1445,17.5771,3,5,7,2,0,5.9265,3645.3138
B0010814,81.2797,14,2762.2362,23.988,3,1,3,4,0,5.262,3108.327
B0011834,37.9006,9,2520.6305,19.9438,1,13,4,2,1,5.3526,1753.9978
B0007991,70.2332,28,3471.729,24.832,1,24,5,2,1,6.1871,2337.1301
B0008419,74.2368,16,1455.4898,13.8451,2,27,7,3,1,5.9025,3282.8255
B0007766,143.066,9,1036.7708,3.4264,5,22,8,3,1,5.9154,5333.2209
B0002180,52.5933,14,326.8183,6.4004,1,19,9,4,1,4.7246,3154.5943
B0018188,141.8527,18,2357.5062,14.2824,4,4,9,4,0,6.1935,4443.4018
B0010449,59.9313,16,2831.2848,19.8576,2,26,3,3,1,4.2573,2320.9387
B0000839,114.9958,9,2241.7692,21.9873,4,26,3,2,1,5.2394,3902.345
B0009950,153.4044,10,3717.1059,15.5613,5,27,4,2,1,5.3417,4533.4314
B0020478,42.286,26,4099.7246,23.1839,2,27,1,4,1,2.7444,1669.1684
B0005253,111.5564,9,1335.8373,9.404,3,26,11,2,1,5.3283,4529.6315
B0004343,111.0902,8,897.7709,1.8187,2,25,12,4,1,6.6098,4847.7467
B0001898,39.6112,10,3398.8422,17.0039,1,1,11,3,0,3.8962,1844.6799
B0013172,131.2771,22,1484.6075,8.7409,4,5,7,1,1,4.1902,4040.3347
B0011266,86.6932,13,2342.665,14.4152,2,3,7,3,0,5.1085,3073.5174
B0002385,59.2453,8,3092.7114,14.3628,2,28,8,3,1,6.0002,2911.4243
B0013186,101.9666,10,2079.7753,14.3191,3,16,8,3,1,6.1638,3613.5805
B0013730,41.031,12,2444.9804,22.659,1,16,1,3,1,3.4902,1725.4571
B0000109,36.253,20,2223.311,7.0697,2,6,8,5,0,6.4232,1996.1896
B0015732,69.0939,2,2249.7109,12.0869,1,24,11,4,1,4.4486,3359.1482
B0006813,105.5927,16,978.1955,7.2414,4,6,12,4,1,6.0434,4265.0255
B0009295,153.6324,19,648.4405,13.1488,5,19,10,3,1,5.6933,5094.0651
B0002606,104.7913,28,757.3365,2.4891,3,17,8,1,1,5.7293,3897.7538
B0009910,112.7752,9,2552.9403,22.3273,3,21,4,3,1,5.0862,3866.7161
B0004897,106.2274,26,1979.9482,17.7818,3,28,8,3,1,6.252,3437.4697
B0008581,36.5139,31,1939.294,12.3945,1,1,9,4,0,5.4327,1577.4011
B0016667,102.2174,4,2321.7174,17.2083,4,10,4,2,1,6.4268,3532.6297
B0003281,107.1648,4,1073.5585,3.329,3,5,11,3,0,6.4264,4399.0644
B0021311,103.7784,32,1494.7884,2.9644,3,5,12,3,0,5.1496,3608.2979
B0016892,112.8523,12,3855.5741,24.4691,3,8,0,3,0,4.2877,3385.1649
B0018013,55.4321,14,1381.4092,2.67,2,28,13,4,1,5.9891,3082.2085
B0016914,133.4178,30,1022.1121,17.5132,5,11,8,3,0,6.6506,4038.4109
B0000202,36.818,24,2917.38,20.5618,1,7,4,2,0,4.6198,1189.1008
B0005983,79.9539,6,1512.3869,6.2153,3,27,14,3,1,7.6952,4001.584
B0017058,128.0875,15,3383.1716,23.3161,4,4,3,5,0,6.8582,3793.6127
B0006808,146.4945,21,601.3211,11.4738,4,12,15,2,1,3.7542,4886.413
B0001533,102.9919,6,1030.4281,13.4037,3,4,8,2,1,5.8694,3995.7159
B0014329,148.2188,32,2718.1469,24.5392,5,10,3,3,0,7.1612,3839.1177
B0015906,115.0809,25,3994.549,23.967,2,28,1,1,1,5.1577,3292.0261
B0006861,153.8013,2,1502.401,8.4602,5,14,9,3,1,7.3715,5138.5326
B0020542,44.9701,21,1514.7595,13.1312,2,8,9,3,1,4.5662,2192.887
B0011182,117.9111,27,253.2105,5.1421,3,1,10,2,0,5.2682,4333.119
B0009634,55.859,19,3191.7894,14.8132,2,17,5,2,1,6.5464,2207.3439
B0009561,44.982,4,2140.9279,18.5786,1,16,6,3,1,4.7618,2184.2931
B0005636,78.5067,2,3329.3114,20.9468,3,18,5,3,1,4.4296,3020.1725
B0019997,128.0544,25,2542.9616,17.1946,4,7,2,1,0,4.4866,3351.7702
B0020420,104.5747,8,120.0,3.834,3,1,13,5,0,5.5189,4820.12
B0003734,151.7633,8,120.0,4.4501,4,18,16,3,1,6.5185,5879.5107
B0018891,62.9246,4,2628.9915,16.5352,2,24,6,5,1,5.0163,2973.2969
B0007879,52.62,12,986.6523,9.6647,1,18,12,2,1,6.4556,2905.2465
B0013004,36.3783,8,2058.4089,15.4445,2,13,6,3,1,5.0745,2032.2216
B0010215,141.8326,11,1435.3173,5.1162,4,16,13,2,1,6.2834,5013.0097
B0020812,119.6468,4,1112.3235,7.9152,4,6,12,1,0,6.9394,4199.8541
B0009339,130.0557,12,992.8021,5.1036,4,9,10,3,0,6.336,4828.0824
B0016683,122.883,11,120.0,2.2548,4,6,11,5,1,5.9429,5575.2933
B0016770,147.9193,14,2669.3277,22.8235,5,18,5,5,1,7.5153,4516.1903
B0014973,107.0173,29,2561.7306,18.2941,3,26,7,1,1,5.3315,3363.4093
B0011541,125.7216,27,2424.593,17.0921,4,4,6,2,0,7.0762,3697.7606
B0016548,103.863,32,3824.22,23.3288,3,6,0,2,0,5.4551,2797.0743
B0011418,72.8462,32,1563.7448,19.5302,3,8,5,2,1,3.9134,2269.8212
B0009041,61.5476,28,580.5787,1.5119,2,2,16,2,0,5.7367,2932.4008
B0022068,105.2447,17,2615.8962,21.8154,4,15,10,2,1,5.1641,3630.7673
B0022331,78.8416,10,1839.9355,13.3719,3,20,7,2,0,4.2846,3098.5223
B0007468,69.7292,11,3408.2912,23.2743,2,8,1,2,1,3.296,2511.2615
B0010629,70.2068,27,1080.9876,1.869,3,2,13,1,0,5.3536,3026.0377
