listing_id,area_sqm,building_age_years,metro_m,center_km,bedrooms,floor,amenities_1km,renovation_score,has_elevator,sunlight_hours,monthly_rent,PC1,PC2,PC3,UMAP1,UMAP2
B0009596,39.4238,10,1123.2555,15.2313,1,8,8,3,0,4.9802,1884.4756,0.2919205714531764,-2.2638906745861824,-1.3544646917389216,15.305523,5.2089033
B0014968,153.5249,25,120.0,8.1892,5,27,12,4,1,7.3073,5918.2554,-2.7044678043259287,2.1630264678282156,1.4216981917709584,-0.9779591,9.392789
B0018919,82.2799,11,1017.4205,1.8037,3,26,14,2,1,7.2412,4227.5353,-2.55761288993099,-0.39106070584837094,1.2901230184114414,-2.7179906,7.642734
B0012060,128.8949,5,3939.0417,19.1886,4,22,5,1,1,6.7942,3976.7266,1.378093826418442,1.9861001153768054,1.0096953889336282,1.4369687,4.425563
B0016055,136.6884,5,1437.0954,9.1085,4,15,9,5,1,7.9937,4891.7357,-1.5605835562779278,1.9001055037392245,1.4390037074437907,0.9591451,8.295125
B0006066,87.6048,20,2604.5701,4.5717,4,13,7,1,1,5.2206,3199.4125,-0.27397019140520695,0.1824972982574202,-0.251884134319796,-1.0678107,6.459879
B0009956,115.6219,19,486.3973,15.0465,5,18,6,3,1,5.844,4400.4178,-0.6312391203314627,1.4616495538107885,0.6825884272178447,0.31449974,6.6624007
B0021926,104.0076,24,3071.4738,18.5157,3,22,5,3,1,4.8024,3419.3219,1.4967446233493562,0.3022933525451547,0.7938290765119469,-0.24426356,3.7089105
B0012840,134.4143,10,1707.7787,10.3901,4,22,9,4,1,4.6109,4673.5452,-0.6354269082612634,0.8224179852387776,1.5134936983152614,0.49106222,6.8686414
B0006684,64.708,5,2957.3022,17.1438,1,8,5,3,1,5.3482,2588.4671,1.5818722980404087,-1.322536785843371,0.3585669661168487,-1.5541937,2.2920415
B0019083,136.6174,11,2822.8237,11.4295,5,10,7,2,0,6.0649,4263.111,-0.11173649183281939,2.1272397453696925,-1.397878872601513,12.3134985,6.1945763
B0011702,49.6943,25,1606.9692,15.6714,2,3,8,4,1,6.3044,2216.2129,0.1500837861856041,-1.05934686031973,-0.4580105353379279,-2.433343,4.291946
B0017694,54.5611,20,4089.514,18.3823,2,19,4,2,1,4.4065,2303.6687,2.5161541831388354,-1.1097660832914231,0.4319345261794096,-2.4571967,1.8056333
B0019480,81.3185,32,544.9897,3.6772,2,24,13,1,1,5.1156,3570.7028,-1.919144644509845,-1.5833583279967787,0.14548875433758804,-4.880409,6.7817388
B0009691,140.0665,30,3230.815,22.4,3,14,2,2,1,6.1743,3358.4324,1.934417299471036,1.6370406034271288,-0.21697807540146882,0.6135488,4.1052947
B0021863,41.4105,7,850.5397,12.899,1,17,5,3,1,3.7011,2465.5699,0.6592609101154445,-2.653164680900125,0.9289391218836486,-3.0634131,3.659953
B0013159,100.1694,30,848.8194,4.7274,3,28,10,2,1,5.6409,4141.0983,-1.5546172232059978,-0.34340572339231873,0.7832428111921526,-3.3200223,8.051546
B0009599,92.003,9,1265.19,7.4532,3,22,7,3,1,5.5695,3787.7994,-0.6802833678165496,-0.2461649918605003,1.2905295161265666,-1.8496373,6.274955
B0004044,125.0687,0,2364.6162,21.1684,4,21,1,4,1,5.6447,4217.7406,1.5733155413099351,1.637696682478924,1.8121641533793746,2.328326,5.124407
B0021185,145.4076,3,3292.6389,21.7335,4,18,4,2,1,6.9778,4327.6349,1.3072569515557277,2.398748230933223,1.0285623246589388,1.8792437,4.6039124
B0022366,120.4403,19,2459.5165,13.6001,4,8,7,1,0,6.0349,3880.7844,0.10194911609412857,1.2818249329272393,-2.075345334509615,12.522519,6.0397463
B0002709,136.7756,13,120.0,3.6717,4,8,12,4,0,4.9434,5559.8137,-2.4700055808623893,0.5732027481522338,-1.1779567864554623,14.133577,7.168593
B0006759,113.2159,29,4113.9509,21.7572,3,23,3,2,1,3.9042,3154.7254,2.7078854050113383,0.4583057763879107,0.4575995167680102,-0.20614961,3.1782248
B0013145,51.0513,9,411.1619,7.847,2,27,12,4,1,3.071,3249.3974,-1.030375196044272,-2.6181914235527213,1.8492003979269873,-3.8747802,6.2042155
B0011154,118.3654,14,393.7449,6.3318,4,1,10,3,0,5.4016,4523.6964,-1.8245599811133901,0.5546938421515728,-1.9795873964078332,13.965792,7.0756683
B0005775,137.5599,10,182.421,8.4315,5,5,12,2,1,6.7706,5384.4393,-2.474094190409767,1.7251124218299057,-0.2272503699837765,-0.26845098,8.868464
B0013141,118.4961,11,3287.9437,17.0195,4,17,5,3,1,5.7138,3977.0767,1.1144844964962617,1.3849935442295314,0.8830941927674467,1.3485429,4.916282
B0001649,80.6624,22,2041.8944,16.0114,2,16,5,3,0,5.0392,2688.6186,0.9502401037951475,-0.711372038939759,-1.1296509656229257,14.478891,4.539737
B0018962,122.9934,0,1694.4168,8.226,5,20,10,2,1,7.4268,4576.7166,-1.5534205941457027,1.8862534970023168,1.258354492361838,0.04061417,8.187252
B0003984,101.4263,27,1842.79,9.2326,4,25,9,2,1,5.5972,3664.616,-0.6736139328007512,0.46940912205654395,0.6746617829352668,-1.196257,6.3026094
B0007688,139.3045,10,1233.0591,10.789,4,19,7,2,0,6.2886,4292.1764,-0.8571518587907951,1.4791224211992424,-0.6880808024040923,12.84961,6.5300264
B0018428,47.9575,8,1733.2707,10.0893,1,1,8,5,0,4.9295,2592.9568,0.08780927013102058,-2.098428890861066,-1.338820071372625,15.095652,5.2692327
B0005759,52.7094,20,3772.547,19.2154,1,20,6,3,1,3.5979,2200.2889,2.4008935271113603,-2.013116935379651,0.7301492964304248,-2.6965199,1.9105115
B0012139,139.5969,3,1552.3697,23.835,4,1,6,2,0,5.0318,4072.6466,0.7552718681813673,1.512578948186911,-1.8076157303947784,12.778014,5.3717813
B0017189,100.8674,20,4106.9424,19.7317,3,2,7,3,0,5.2591,3300.1364,1.6960703578627627,0.5542373485207818,-2.0949116940130437,13.029772,4.4681597
B0012503,147.2945,21,1492.2011,2.1886,5,22,15,1,1,5.3548,4859.065,-2.548533871882378,1.2943498095722092,0.4201885507693477,-2.0023959,8.912185
B0017672,93.5418,23,3503.5571,21.4784,3,23,2,3,1,4.3408,3079.1789,2.5199216003098197,0.21010990303953067,0.9000981472465193,-0.02684847,3.161149
B0018062,101.2462,18,1375.371,10.5562,3,1,13,4,0,4.9032,4112.1629,-1.1852687865147207,-0.3324983512504694,-1.8889121432896148,14.416249,6.6938066
B0007137,139.9871,24,1925.7211,11.061,4,24,14,1,1,7.4735,4647.1583,-1.7279978054695673,1.5865810793728035,0.5034422312398611,-2.2056205,8.9957695
B0012223,82.1331,25,4039.7492,22.7219,3,28,2,2,1,3.0326,2734.2599,3.198574211941553,-0.3497365087439611,0.9502863555127732,-0.8397236,2.7257068
B0009236,127.5281,7,505.4075,6.0807,3,6,11,5,0,6.6745,5189.3895,-2.152627084520318,0.5863948800315196,-0.8652685402229943,14.152358,6.741765
B0004385,83.2732,18,3151.9835,17.5471,2,18,6,2,1,4.0942,2905.254,1.6499184277900274,-0.8975730917396605,0.42858159132170054,-2.6802337,2.8254023
B0000912,133.1107,7,2662.3007,19.4463,5,9,2,3,0,4.7984,3992.915,1.4538020232426405,2.061168092299147,-1.0997959657699614,12.410192,4.6920915
B0006463,146.7324,5,1252.1005,12.1507,5,9,10,3,1,6.3623,5155.7162,-1.3447658056206602,2.078026967506791,0.49538815358926125,0.86897683,7.8611736
B0021785,77.8957,9,120.0,6.9741,2,19,10,2,1,5.5017,4182.0601,-1.5037802870952577,-1.352076577269911,0.804444115277194,-3.584319,6.7075596
B0003195,75.7477,0,1745.2043,15.2146,2,17,2,3,1,6.8995,3157.2848,0.8331606594569279,-0.199828540738113,1.2398459000645452,-0.91160697,3.6674738
B0003849,49.3837,29,4178.1388,23.7224,1,23,3,1,1,4.4602,1529.0708,3.2945939983819748,-1.5716461534860218,0.18722972385648234,-3.114377,1.8031526
B0005345,96.5756,28,2623.3078,20.2887,2,2,3,2,0,5.9511,2677.6693,1.6441317842371261,0.14307427001899486,-2.609012899838018,13.507753,4.2133975
B0020067,71.4881,5,4144.8756,24.1877,1,20,0,3,1,4.4688,2808.8028,3.6089621057747,-0.9855108530424177,1.2749923376059629,-0.9149918,1.5252441
B0010094,65.0513,17,1142.8374,4.5469,2,2,12,3,0,7.622,3264.9684,-1.9013403596407394,-0.8227322032299089,-2.0145801389698215,15.328952,6.713103
B0015744,142.9166,13,1327.0495,5.5463,4,12,13,1,1,5.8797,5032.1757,-2.040265971291931,1.0144229796028927,-0.05913428134794118,-1.4854488,8.447399
B0016949,87.9851,6,2326.2332,24.1751,4,18,4,4,1,4.9225,3172.8538,1.6656652460978856,0.6714894090765154,1.3570187476327713,0.3434748,3.090978
B0021115,79.3048,25,2158.4701,20.591,2,16,4,4,1,4.6413,2915.2676,1.6110540452292545,-0.719157961153166,0.5282976743642724,-1.815318,3.3447096
B0008752,74.1132,26,1475.2367,10.9688,2,17,4,3,1,5.4411,2750.2446,0.371372372702522,-0.8893449360432579,0.32090546099533757,-2.8672001,4.305622
B0020640,47.4859,13,1899.871,20.9574,2,22,4,4,1,5.1142,2044.9987,1.5539984761403134,-1.2055450126350211,1.3867741124849988,-1.4561094,2.822286
B0004840,104.8685,18,916.5217,4.7679,3,5,11,2,0,3.5312,3947.5927,-1.3048312296809708,-0.8509703615875968,-2.0935620149063436,14.927034,6.8238716
B0014317,49.0732,20,595.8628,1.8903,1,8,12,3,0,4.1322,2702.2961,-1.521130130181959,-2.8822602010512623,-1.7282885406367106,16.136614,5.837811
B0003105,135.9001,23,980.8189,15.1257,4,4,8,1,1,6.1457,4080.9693,-0.6907004622378528,1.3795573199034774,-0.9905773601695635,-0.61430275,6.6363673
B0017223,154.4015,13,1246.5135,5.3203,5,28,7,4,1,6.8453,5379.0532,-1.6034413725662482,2.3180108230850522,1.9025862975543348,0.36812884,8.372191
B0007223,106.0227,26,1840.6435,8.504,3,7,11,1,0,6.6009,3446.917,-1.1359039492245255,0.30811813194627335,-2.407034898033111,14.418534,7.390152
B0017566,136.1468,7,120.0,7.4876,3,2,10,4,1,7.3396,5389.3229,-2.2131410196289756,0.9286174896753957,0.1231590556689202,-0.14057142,8.476378
B0008360,84.7105,27,1930.9886,13.2488,3,3,8,4,0,6.0998,3193.1553,-0.12144572842078517,0.0794511861795841,-2.0288132864753416,13.99594,5.7132263
B0004803,124.9869,24,2229.0965,13.9512,4,27,8,3,1,6.5229,4149.6843,-0.24853896332986625,1.4059493896224564,1.201122786979663,0.40878293,6.0809073
B0007040,140.5308,17,4101.1707,15.0663,4,7,5,5,0,5.1402,4164.041,1.313507709850998,1.7857076154142244,-1.116229625462222,12.536523,4.672475
B0016391,71.7561,14,2137.1371,12.2003,3,24,8,4,1,6.6561,3368.9347,-0.1578664541041379,-0.08869677001304885,1.526552911047422,-1.9133608,5.368804
B0019128,120.8158,6,2244.0157,10.5162,4,22,3,4,1,4.6933,4352.8415,0.54447264598298,0.9223660343254769,1.6497634318436927,1.2585381,5.9365077
B0000681,124.6591,29,749.4078,3.3415,4,15,9,3,0,5.7151,4302.7631,-1.82772723398174,0.7575264766056523,-1.4288214031294468,13.751289,7.6163783
B0000667,93.8609,8,4289.9554,23.2337,2,6,0,3,0,6.2018,3090.276,3.046009786049135,0.5766001742929752,-1.3684625313127496,12.999251,4.078639
B0020865,144.4213,25,2379.3242,2.1468,4,16,10,3,1,4.4411,4409.86,-1.1351292645687565,0.8139002653175585,0.2940842458496505,-1.5247335,8.009211
B0022048,74.6616,22,173.1776,1.9567,2,7,14,3,0,5.72,3651.5062,-2.531076988344707,-1.518195421981026,-1.8353820909258998,15.649917,6.99443
B0012396,148.8695,26,3002.9341,19.1569,5,18,6,2,1,4.5858,3922.5088,1.024328018382929,2.0720714150304604,0.21102732270712019,0.66160613,5.048613
B0016827,130.872,26,2076.1475,11.6036,5,14,9,3,1,5.3167,4498.2648,-0.5658017686299261,1.5874464450914234,0.13556948214354506,0.18145557,6.644379
B0020425,111.5196,1,120.0,3.407,3,21,9,2,1,5.7102,5098.5437,-1.9501668578530045,-0.1840781676502029,1.2484701735054393,-1.9682063,7.118465
B0010398,152.6414,16,335.4696,6.7504,4,9,8,4,1,5.002,5607.6686,-1.5923967876078529,1.1096123697761042,0.3276814022583336,-0.14195237,7.902624
B0013919,137.2689,3,1438.6741,16.5648,4,2,8,2,0,6.2761,4432.4591,-0.42855331241164785,1.5941758215133373,-1.7287228254983888,12.915217,6.0078335
B0017916,38.6661,10,2701.3219,10.0723,1,10,5,4,0,4.392,2013.2931,1.1476794071578322,-2.2343543816009728,-0.9739248459728819,14.799227,4.657677
B0007483,78.7615,22,1189.2192,8.7023,2,24,11,4,1,7.1632,3594.5322,-1.3482486430327179,-0.6503603193647564,1.2471169360071528,-2.683303,6.7817283
B0013424,44.1848,22,1209.9562,17.2268,2,3,7,2,0,5.5421,1586.2545,0.43167145087545117,-1.3759708774217274,-2.3652977882786472,15.020363,4.6779227
B0000854,36.2316,28,314.2771,2.8183,1,25,14,3,1,4.507,2257.7868,-1.8653043119105028,-3.1872159896553,0.8036016105122916,-5.080983,6.12052
B0006736,98.6889,9,3378.2343,17.5139,3,10,4,3,1,4.6145,3366.3243,1.7450129845679387,0.23104647520611074,0.3926794803421933,0.04412551,2.466468
B0013410,57.5725,20,3757.11,21.8569,2,2,4,2,0,3.4437,1898.696,2.806898953448362,-1.231495468092944,-2.3812312473027326,14.206102,3.1867404
B0022141,114.0257,17,3015.638,20.0257,3,20,2,2,1,7.6849,3469.6955,1.4427388326611192,1.526204374923447,0.6879527518493654,1.090733,4.409423
B0004991,120.3672,32,2360.1925,19.1328,4,15,3,3,1,6.7136,3431.9309,0.9606924276385981,1.7639491977675386,0.029009479653339654,0.61168045,4.8131914
B0017805,143.326,3,502.1705,12.0818,5,6,11,3,0,3.3692,5214.2544,-1.2659098475454722,0.9871249864011656,-1.2252732368157584,13.80786,6.9270844
B0006223,109.596,6,1787.6223,3.2803,3,6,11,4,1,3.5062,4323.585,-1.0665741725277245,-0.701041239257994,0.3937700329780835,-1.9376907,6.065512
B0013115,137.7912,16,1804.6237,19.7155,5,20,8,2,1,6.6369,4521.4929,-0.146579405913705,2.2756510138952053,0.7255014130116968,0.9102195,6.1784635
B0013128,119.2475,16,1539.1911,8.9885,3,1,9,3,0,5.784,4155.1794,-0.8848272432235156,0.41034330187433204,-2.0419895223713254,13.965394,6.402249
B0001768,97.7218,11,2061.9964,2.9285,3,6,12,3,0,6.0754,4195.0168,-1.5509302949446144,-0.11032607103267943,-1.5070135339852189,14.497466,6.6549435
B0013630,143.7573,24,2911.7403,16.0996,5,6,7,3,0,6.7962,4254.9623,0.1398382013759343,2.6423675821714614,-1.884889606593879,12.155004,6.1460238
B0018248,50.5416,12,358.4171,4.2485,1,20,11,2,1,5.7283,3110.5464,-1.5828282091317145,-2.389212423580197,0.758070011735994,-4.4065857,6.193758
B0020960,118.9155,0,710.092,12.4755,3,9,12,2,1,6.2693,4622.4461,-1.5024194632293322,0.3092758984224599,0.39818309915361594,-1.4952902,7.5312614
B0002054,124.31,31,1187.5441,3.5764,3,6,14,1,0,7.7688,4062.5888,-2.5936698848271056,0.6961301413139281,-2.6409780073327607,14.009979,7.941161
B0020761,98.0298,8,1153.6553,4.3742,3,1,9,2,0,3.7771,3968.4422,-0.9622315214214558,-0.7869604822149034,-2.0531301164269684,14.837105,6.3698792
B0003348,89.608,6,1434.3019,1.766,2,11,12,4,1,5.9092,3977.8305,-1.7782082273811264,-0.9804712050961666,0.7865197821756523,-2.2795067,6.5696735
B0016729,96.3668,27,2987.9321,24.2652,3,8,0,2,1,4.2884,2528.611,2.812867616777466,0.3512439041592848,-0.6097981199723886,-0.10205536,3.2115571
B0018441,81.3229,5,1228.2455,3.9352,3,19,10,4,1,5.7832,4122.8407,-1.447947061037776,-0.5600890615082732,1.4322378852633268,-2.0457044,6.6776166
B0004113,46.4175,3,645.5023,10.789,1,12,9,4,0,6.8647,2678.8433,-0.8655986124118809,-1.73954223110166,-0.5508354021309793,15.132223,5.820508
B0007855,115.4974,27,3197.2194,22.4088,3,10,7,2,0,6.61,3133.8548,1.1921787017432364,1.1521304194512876,-1.9422323553584337,12.402923,4.68031
B0010492,41.8764,15,1766.4983,6.6551,1,13,13,3,1,7.1589,2443.8656,-1.2705577456099935,-1.9133021219442894,0.3869943916707361,-3.3767636,5.8361654
B0018815,142.463,32,1362.4704,11.8838,4,27,10,3,1,5.7608,4530.9127,-1.0406079571259463,1.2528672715166824,0.9184152328072314,-0.5049815,7.5014596
B0005672,127.902,0,1769.9259,3.8029,4,4,9,4,0,6.0397,4716.6789,-1.4306707583278837,1.0969850366058076,-1.020012543870385,13.618321,6.6963806
B0019514,59.4016,5,1269.3243,14.7448,2,17,7,4,1,4.8691,3217.653,0.28849129525068823,-1.3983839869991608,1.271066563111808,-1.9362023,4.5846515
B0018743,83.8639,12,2763.9755,16.6799,3,12,6,1,0,5.3767,2850.6901,1.0343328751179879,0.007801987237595879,-1.557523415523796,13.653628,4.4603186
B0002450,117.7501,22,3433.1779,23.3,3,8,3,4,0,6.6328,3387.5931,1.9122356368430478,1.468082199158042,-1.4359749574223284,12.504783,4.672406
B0004066,47.4097,2,977.9698,2.1597,2,19,13,2,1,6.9134,3062.6917,-2.092423169352509,-1.6042622367489323,1.0428840204013534,-3.5042822,6.97441
B0021398,71.5985,32,2610.4195,19.7613,2,9,5,2,0,5.7765,2075.5919,1.4464439549987582,-0.4898592401533831,-2.230283673346562,14.131628,3.9358833
B0009944,62.6595,4,3651.0999,16.5714,2,17,3,3,1,4.7751,2695.6672,2.1690821768661026,-0.8777363605678002,1.0742112552721312,-0.8272978,1.9605889
B0016794,126.7883,20,545.0931,4.8833,4,17,10,2,1,6.8329,5003.8173,-2.1501559024768935,1.0408919746061114,0.32556632669365076,-1.4680007,8.864728
B0022231,49.5415,22,3693.0133,23.7652,2,20,7,3,1,3.505,1633.8056,2.52040651322354,-1.523347979440527,0.6721245872688681,-2.786558,1.8575901
B0016377,93.0683,1,759.0828,8.4923,3,11,7,3,1,5.8829,4181.6774,-0.9095062769742911,-0.14162652677988283,0.7360782007575569,-1.816543,6.3049235
B0014205,144.8625,19,1314.7271,17.304,4,24,9,2,1,5.2949,4534.9967,-0.38069856987800765,1.2900915763645002,0.8991146144753019,-0.4401047,5.930132
B0007291,53.6127,28,2453.5609,10.024,2,26,9,3,1,5.0956,2528.5816,0.18025708326433593,-1.5126048451043606,0.9193362492356082,-3.5777516,4.030421
B0002757,95.8333,18,991.2574,8.7663,4,26,8,4,1,4.9163,4108.3115,-0.8508681129523408,0.11412189857502068,1.5266799414911152,-0.7111787,6.737937
B0014441,137.7033,0,1950.823,7.3845,4,4,9,4,0,7.3741,4692.9365,-1.3476043187720332,1.7987593729689395,-0.9917544044978392,13.358405,6.716207
B0015210,93.6244,4,3474.0803,20.0374,3,16,6,4,1,5.0668,3467.7296,1.6231322411416778,0.2643475752076264,1.2667019356841756,0.33109677,2.8941655
B0003403,113.7853,20,2253.7365,17.8261,4,12,1,3,1,5.2905,3504.5757,1.3875052518957924,1.2425963137693474,0.18916974283650156,0.85993254,4.7531977
B0014420,79.8614,31,2313.5106,12.3443,2,9,6,3,1,5.6327,2721.3376,0.5270463870984299,-0.6477818203918347,-0.4486050835123812,-2.7654736,4.4014444
B0015683,96.4631,30,624.9802,7.2299,3,15,9,3,1,6.0953,3693.4112,-1.4002726518898772,-0.141042357113169,0.04727583352410039,-2.1457133,7.1421804
B0000481,77.037,26,243.6835,1.7884,3,15,15,2,0,6.0371,3604.2844,-2.8151647345499473,-0.9271409263255526,-1.5956606746150257,15.223218,7.450316
B0000780,129.3016,18,2653.0432,9.3077,4,15,7,4,1,7.8476,4272.197,-0.5915082213107248,1.9454633063190203,0.7515736856872408,0.74342245,7.3643928
B0021393,52.7887,30,2940.295,9.4211,1,5,8,1,0,5.811,1917.0072,0.4944078498503313,-1.6832668406314502,-2.7369447115859677,15.211792,4.7304626
B0015752,74.5944,14,2387.0683,16.2196,2,24,4,3,1,4.6589,3076.6688,1.381773010864773,-0.9185101543376,1.2622520095786356,-1.8917114,3.0667582
B0014665,146.4155,13,2826.564,24.4524,4,12,6,3,0,5.9181,3924.6192,1.2036371271876543,2.0855532350137698,-1.0570708159417055,12.218695,5.11167
B0013992,112.0449,2,2134.9235,14.6872,3,12,6,3,1,7.2596,4036.7889,0.05548690051387608,0.992154590799417,0.8174385083773476,-0.18080747,5.074535
B0022470,125.5271,22,413.1509,1.8311,3,10,13,1,1,7.0974,4483.9039,-2.829150105783855,0.35859419506192647,-0.5241955514167209,-2.330103,8.702955
B0009115,52.3194,21,3177.2164,9.6395,2,27,9,2,1,5.7469,2449.7262,0.37889113680353104,-1.27751331961933,1.0031267681866092,-3.6428256,3.820648
B0003831,134.7829,20,1446.5136,14.8071,4,15,9,1,1,6.2386,4282.2586,-0.6549732720416586,1.3644786608343686,-0.053363411388377024,-0.77716076,6.861962
B0012188,70.584,25,1769.7599,9.1891,2,7,7,2,1,6.5068,2933.0442,-0.2593093895244541,-0.7457717235590329,-0.6343024748234868,-2.7723496,4.723388
B0003108,46.5622,28,2277.7648,15.7154,2,21,5,3,1,4.8763,1838.4479,1.2273325727777673,-1.4212823783468709,0.5448819777292078,-3.07767,3.4213254
B0017323,151.2015,0,493.1998,3.133,5,22,16,4,1,5.7237,6148.814,-3.241405958139338,1.3895155376494155,1.8674405581133933,0.015683293,8.943285
B0005501,104.6731,21,3948.3723,20.5215,3,19,1,2,1,4.9083,3190.4531,2.6519842282994,0.6597200803107847,0.4368737937879311,0.23430958,2.9616528
B0018755,137.8732,5,686.2719,7.8296,4,10,12,4,1,4.9928,5075.5564,-1.8682000750346628,0.7230979194626936,0.774338047279449,0.045098353,7.9504685
B0002224,45.8968,27,891.575,7.6795,2,9,14,3,0,4.9715,2312.8404,-1.4445820759945796,-2.069085548392934,-1.8668924569503311,16.086031,6.2653537
B0008730,70.2498,7,2309.7473,19.1722,2,17,2,2,0,5.5667,2662.235,1.7245084955921695,-0.5369459129809931,-0.7714289219263063,14.040788,4.183906
B0018955,147.8576,25,2003.9133,19.785,4,12,4,3,1,4.9804,3979.8796,0.9150116359157155,1.66106644081362,0.029616259639136285,0.91347796,4.983536
B0001161,134.8733,21,1224.5481,16.768,5,28,5,2,1,5.8597,4379.1466,-0.0546775406819071,1.9477378423452225,1.144361624248966,0.028059965,5.7561297
B0013301,63.2508,30,3559.023,19.1758,3,11,5,1,1,2.943,1913.5776,2.346101747361789,-0.9662974317742676,-0.7674920220729116,-2.8583522,2.303796
B0012582,72.2239,17,1365.063,19.4223,3,17,5,2,1,4.7166,2856.5833,0.9260325192337486,-0.5169873253170228,0.39692465278518874,-1.821984,4.2899446
B0016109,42.1563,2,274.7989,8.8485,2,1,7,2,0,4.8465,2507.5031,-0.5808318379949702,-1.9397019468478882,-1.8574534459590384,15.277497,5.687423
B0002750,96.5313,12,3727.6158,20.5219,2,8,0,2,1,5.3225,2941.7145,2.743894237391065,0.1531417935337755,-0.0929999060847502,0.078470945,2.2921681
B0017991,102.2978,30,2533.2795,24.6178,4,6,2,2,0,4.9284,2694.1006,2.0701921275802504,1.1016777703351441,-2.3656017750103207,12.466013,4.1434574
B0016922,82.0926,3,1824.3754,10.4933,2,3,9,4,1,5.9139,3679.5184,-0.40360144492806627,-0.724301237239719,0.295776680919887,-2.0938756,5.7550535
B0016304,112.7976,21,120.0,8.9774,4,27,5,2,1,5.1633,4563.2446,-0.8881579618366193,0.4838836251926431,1.0286101317258662,-0.9024303,6.7551727
B0011771,85.6518,25,2772.5528,6.4552,3,28,10,1,1,6.7552,3525.8355,-0.6478336652568685,-0.0056257894547385,0.7291393955577696,-3.1928253,7.7684484
B0004918,92.8553,28,1107.8743,10.1782,3,25,14,1,1,3.7716,3619.2756,-1.1573396188827436,-1.0948916675175815,0.3625732352265521,-4.7935143,5.9572725
B0007392,122.4882,22,1919.3844,16.4986,3,9,6,3,1,5.6887,3631.3809,0.3816875599405043,0.7239544184209674,-0.10911070240559756,0.04326322,5.309631
B0009496,113.6032,19,1918.6505,4.6808,4,19,12,4,0,5.1486,4018.5487,-1.470827408925312,0.4302432691578821,-0.5515989180215036,14.163518,7.1445107
